substation id,substation name,status,owner,kv_12_to_32,kv_33_to_92,kv_110_to_161,kv_220_to_287,kv_345_to_500,kv_500_dc,highest_kv,postal city,county,zip code,state
SS2297,Colgate,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Dobbins,Yuba,95935,CA
SS0746,College,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90840,CA
SS2129,College,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Turlock,Stanislaus,95382,CA
SS1969,College View,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Redding,Shasta,96003,CA
SS2460,Collierville,Operational,Other,0,0,YES,YES,0,0,220kV to 287kV,Murphys,Calaveras,95247,CA
SS3493,Collins Pine Co.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Chester,Plumas,96020,CA
SS2248,Colonia,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Camarillo,Ventura,93010,CA
SS1771,Colony,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Acampo,San Joaquin,95220,CA
SS1384,Colony-Woods,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Wilton,Sacramento,95693,CA
SS0747,Colorado,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Monica,Los Angeles,90404,CA
SS1858,Colorado Power Sta.,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Palo Alto,Santa Clara,94303,CA
SS3558,Colorado River,Operational,SCE,0,0,0,0,YES,0,345kV to 500kV,Desert Center,Riverside,92239,CA
SS3295,Colossus,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Valencia,Los Angeles,91355,CA
SS1579,Colton (Century),Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Colton,San Bernardino,92324,CA
SS1580,Colton Cement,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Colton,San Bernardino,92324,CA
SS1131,Columbia Hill,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Nevada City,Nevada,95959,CA
SS0137,Columbia Steel,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Pittsburg,Contra Costa,94565,CA
SS2201,Columbine,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Delano,Tulare,93215,CA
SS0482,Columbus,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93306,CA
SS0105,Colusa,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Colusa,Colusa,95932,CA
SS2988,Colusa Jct.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Colusa,Colusa,95932,CA
SS0748,Commodore,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90802,CA
SS2392,Commons,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Turlock,Stanislaus,95380,CA
SS3147,Compton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Compton,Los Angeles,90220,CA
SS1295,Concho,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Palm Desert,Riverside,92211,CA
SS3016,Contadina,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Hanford,Kings,93230,CA
SS2790,Container Corp.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Clara,Santa Clara,95050,CA
SS0139,Contra Costa,Operational,PG&E,0,YES,YES,YES,0,0,220kV to 287kV,Antioch,Contra Costa,94509,CA
SS3347,Contra Costa,Operational,WAPA,0,YES,0,0,0,0,33kV to 92kV,Oakley,Contra Costa,94561,CA
SS3348,Contra Costa 3,Operational,WAPA,0,YES,0,0,0,0,33kV to 92kV,Oakley,Contra Costa,94561,CA
SS2932,Contra Costa 4,Operational,WAPA,0,YES,0,0,0,0,33kV to 92kV,Antioch,Contra Costa,94531,CA
SS2471,Contra Costa Power,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Antioch,Contra Costa,94509,CA
SS2516,Control,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Bishop,Inyo,93514,CA
SS2519,Control Gorge,Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Bishop,Inyo,93514,CA
SS2814,Cool Water,Operational,SCE,0,YES,YES,YES,0,0,220kV to 287kV,Daggett,San Bernardino,92327,CA
SS1846,Cooley Landing,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Palo Alto,San Mateo,94303,CA
SS3005,Cooper,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Merced,Merced,95348,CA
SS2249,Copco,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Ventura,Ventura,93001,CA
SS2652,Copco 1,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Montague,Siskiyou,96064,CA
SS2653,Copco 2,Operational,PCORP,0,0,YES,0,0,0,110kV to 161kV,Montague,Siskiyou,96064,CA
SS0234,Coppermine,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Clovis,Fresno,93619,CA
SS2404,Coppervale,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Susanville,Lassen,96130,CA
SS0483,Copus,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93311,CA
SS0614,Corcoran,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Corcoran,Kings,93212,CA
SS2061,Cordelia,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Fairfield,Solano,94534,CA
SS2751,Cordelia Interm Pumps,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Fairfield,Solano,94534,CA
SS1385,Cordova-Folsom,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS1386,Cordova-Park,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS0751,Corners,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90805,CA
SS2171,Corning,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Corning,Tehama,96021,CA
SS0752,Cornuta,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bellflower,Los Angeles,90706,CA
SS0004,Corona,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Petaluma,Sonoma,94954,CA
SS1296,Corona,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Corona,Riverside,92880,CA
SS3564,Corona Sunkist,Operational,Other,YES,YES,0,0,0,0,33kV to 92kV,Corona,Riverside,92880,CA
SS1663,Coronado,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Coronado,San Diego,92118,CA
SS0096,Corral,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Linden,Calaveras,95236,CA
SS0753,Cortez,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Covina,Los Angeles,91723,CA
SS2130,Cortez,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Turlock,Merced,95380,CA
SS0106,Cortina,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Williams,Colusa,95987,CA
SS0565,Corum,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Edwards,Kern,93523,CA
SS0754,Cosmic,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Hawthorne,Los Angeles,90250,CA
SS2564,Coso 1-3,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Ridgecrest,Inyo,93555,CA
SS2567,Coso 4-6,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Ridgecrest,Inyo,93555,CA
SS2566,Coso 7,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Ridgecrest,Inyo,93555,CA
SS2565,Coso 8-9,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Ridgecrest,Inyo,93555,CA
SS3460,Coso Little Lake,Operational,SCE,YES,0,YES,0,0,0,110kV to 161kV,Ridgecrest,Inyo,93555,CA
SS3087,Costa Mesa,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Newport Beach,Orange,92663,CA
SS2747,Cosumnes,Operational,SMUD,0,0,0,YES,0,0,220kV to 287kV,Herald,Sacramento,95638,CA
SS2075,Cotati,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Cotati,Sonoma,94931,CA
SS2150,Cottle,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Oakdale,Stanislaus,95361,CA
SS1581,Cottonwood,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Lucerne Valley,San Bernardino,92356,CA
SS1982,Cottonwood,Operational,PG&E,0,YES,YES,YES,0,0,220kV to 287kV,Cottonwood,Shasta,96022,CA
SS1772,Country Club,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95211,CA
SS1387,Country Club 2,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS1388,Country Club 3,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95864,CA
SS2660,Cove  Rd.,Operational,PG&E,YES,0,0,0,0,0,12kV to 32kV,Montgomery Creek,Shasta,96065,CA
SS1011,Covelo,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Covelo,Mendocino,95428,CA
SS2670,Cow Creek,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Whitmore,Shasta,96096,CA
SS1154,Coygen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Newport Coast,Orange,92657,CA
SS1181,Coyote Creek,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,La Habra,Orange,90631,CA
SS1898,Coyote Pumping,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Morgan Hill,Santa Clara,95037,CA
SS2830,Crafton Hills,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Mentone,San Bernardino,92359,CA
SS1998,Crag View,Operational,PCORP,0,YES,YES,0,0,0,110kV to 161kV,Dunsmuir,Shasta,96025,CA
SS0755,Crater,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Agoura Hills,Los Angeles,91301,CA
SS2754,Creed Energy,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Suisun City,Solano,94585,CA
SS1664,Creelman,Operational,SDG&E,0,YES,YES,0,0,0,110kV to 161kV,Ramona,San Diego,92065,CA
SS1034,Cressey,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Winton,Merced,95388,CA
SS0756,Crest,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Rancho Palos Verdes,Los Angeles,90275,CA
SS2434,Cresta,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Oroville,Butte,95965,CA
SS1297,Crestmore,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Riverside,Riverside,92509,CA
SS2379,Crestwood,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Boulevard,San Diego,91905,CA
SS1212,Cristianitos,Operational,SDG&E,0,0,YES,0,0,0,110kV to 161kV,San Juan Capistrano,San Diego,92675,CA
SS3183,Crockett,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Crockett,Contra Costa,94525,CA
SS1155,Crown,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Corona Del Mar,Orange,92625,CA
SS2151,Crows Landing,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Newman,Stanislaus,95360,CA
SS3461,Crows Landing,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95358,CA
SS1953,Crusher,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Santa Cruz,Santa Cruz,95060,CA
SS0757,Cryco,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,La Puente,Los Angeles,91746,CA
SS0010,Cryogenics,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Union City,Alameda,94587,CA
SS1389,Crystal Creamery,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95826,CA
SS1847,Crystal Springs,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Half Moon Bay,San Mateo,94019,CA
SS2739,Csus,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95819,CA
SS1582,Cucamonga,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Rancho Cucamonga,San Bernardino,91730,CA
SS0758,Cudahy,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bell,Los Angeles,90201,CA
SS0759,Culver,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Culver City,Los Angeles,90232,CA
SS0566,Cummings,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Tehachapi,Kern,93561,CA
SS2235,Curtis,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sonora,Tuolumne,95370,CA
SS3208,Cuthbertson,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Oakland,Alameda,94607,CA
SS2325,Cuyama,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,New Cuyama,Santa Barbara,93254,CA
SS0484,Cymric,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Mc Kittrick,Kern,93251,CA
SS1156,Cypress,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Alamitos,Orange,90720,CA
SS1390,Cypress-Manzanita,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Carmichael,Sacramento,95608,CA
SS3056,Daggett,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Daggett,San Bernardino,92327,CA
SS0356,Dahlia,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,El Centro,Imperial,92243,CA
SS2580,Dai/Oildale Cogen,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS0974,Dairyland,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Chowchilla,Madera,93610,CA
SS3406,Dairymans,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Tulare,Tulare,93274,CA
SS2172,Dairyville,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Red Bluff,Tehama,96080,CA
SS0760,Dalton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Baldwin Park,Los Angeles,91706,CA
SS1751,Daly City,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Daly City,San Mateo,94014,CA
SS1391,Daly-Roseville,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95842,CA
SS3417,Dana,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95206,CA
SS3268,Danish Creamery,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Fresno,Fresno,93706,CA
SS1298,Databank,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Corona,Riverside,92881,CA
SS3648,Dave Bakkie,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Roseville,Placer,95747,CA
SS3149,Davidson City,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90810,CA
SS2282,Davis,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Davis,Yolo,95616,CA
SS3486,Davis,Operational,Other,YES,0,0,0,0,0,12kV to 32kV,Oakland,Alameda,94607,CA
SS1057,Davis Creek,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Davis Creek,Modoc,96108,CA
SS2437,Dayton Rd.,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Chico,Butte,95928,CA
SS0303,De Francesco,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Firebaugh,Fresno,93622,CA
SS3484,De La Cruz,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Clara,Santa Clara,95050,CA
SS1583,Declez,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fontana,San Bernardino,92335,CA
SS2283,Deepwater,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,West Sacramento,Yolo,95691,CA
SS3368,Defrain,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Blythe,Riverside,92225,CA
SS0761,Del Amo,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Cerritos,Los Angeles,90703,CA
SS1233,Del Mar,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Rocklin,Placer,95677,CA
SS1665,Del Mar,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Solana Beach,San Diego,92075,CA
SS1085,Del Monte,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Monterey,Monterey,93940,CA
SS0170,Del Norte,Operational,PCORP,0,YES,YES,0,0,0,110kV to 161kV,Crescent City,Del Norte,95531,CA
SS3509,Del Paso,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95834,CA
SS1584,Del Rosa,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,San Bernardino,San Bernardino,92404,CA
SS0762,Del Sur,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Lancaster,Los Angeles,93536,CA
SS0567,Delano,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Delano,Kern,93215,CA
SS1392,Delano,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elverta,Sacramento,95626,CA
SS3169,Delevan,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Stonyford,Colusa,95979,CA
SS1299,Delgen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Corona,Riverside,92880,CA
SS2472,Delta Energy,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Antioch,Contra Costa,94509,CA
SS2496,Delta Pumps,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Byron,Alameda,94514,CA
SS0236,Derrick,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Coalinga,Fresno,93210,CA
SS1886,Desal,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Barbara,Santa Barbara,93101,CA
SS1666,Descanso,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Descanso,San Diego,91916,CA
SS1985,Deschutes,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Palo Cedro,Shasta,96073,CA
SS3073,Desert Outpost,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Cathedral City,Riverside,92234,CA
SS0360,Desert Shores,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Thermal,Imperial,92274,CA
SS1300,Devers,Operational,SCE,0,0,YES,YES,YES,0,345kV to 500kV,Desert Hot Springs,Riverside,92240,CA
SS1585,Devil Canyon,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,San Bernardino,San Bernardino,92407,CA
SS0485,Devils Den,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
SS1393,Dewey-Winding,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Fair Oaks,Sacramento,95628,CA
SS0486,Dexel,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS2810,Diablo Canyon,Operational,PG&E,0,0,0,0,YES,0,345kV to 500kV,San Luis Obispo,San Luis Obispo,93405,CA
SS0763,Diamond Bar,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Diamond Bar,Los Angeles,91765,CA
SS0185,Diamond Springs,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Placerville,El Dorado,95667,CA
SS0764,Dike,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90802,CA
SS1394,Dillard-Orange,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Wilton,Sacramento,95693,CA
SS1395,Dillard-Wilton,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Wilton,Sacramento,95693,CA
SS3623,Dillon,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Desert Center,Riverside,92239,CA
SS3418,Dinosaur Point,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Los Banos,Merced,93635,CA
SS2194,Dinuba,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Dinuba,Tulare,93618,CA
SS0237,Dinuba Energy,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Reedley,Tulare,93654,CA
SS0487,Discovery,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS1396,Disk Data,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS2888,Dist. 1000,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95833,CA
SS0765,Ditmar,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Redondo Beach,Los Angeles,90278,CA
SS1874,Divide,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Santa Maria,Santa Barbara,93455,CA
SS1667,Division,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92136,CA
SS3577,Division,Operational,Other,YES,0,0,0,0,0,12kV to 32kV,Big Bear City,San Bernardino,92314,CA
SS2540,Division Creek,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Independence,Inyo,93526,CA
SS1398,Dixeanne-Evergreen,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95815,CA
SS0361,Dixieland,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Thermal,Imperial,92274,CA
SS2350,Dixieland Prison,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Thermal,Imperial,92274,CA
SS2062,Dixon,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Dixon,Solano,95620,CA
SS2910,Dixon Canning,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Dixon,Solano,95620,CA
SS2510,Dixon Landing,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Fremont,Alameda,94538,CA
SS2298,Dobbins,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Dobbins,Yuba,95935,CA
SS0739,Dock,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90802,CA
SS1999,Dog Creek,Operational,PCORP,0,YES,YES,0,0,0,110kV to 161kV,Lakehead,Shasta,96051,CA
SS2552,Dolan Rd.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Moss Landing,Monterey,95039,CA
SS2604,Dome Project,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Fellows,Kern,93224,CA
SS0766,Domhill,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Compton,Los Angeles,90220,CA
SS3225,Domtar 2,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,San Leandro,Alameda,94577,CA
SS1399,Don Julio-Elkhorn,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95842,CA
SS1400,Don Julio-Lorac Vista,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Antelope,Sacramento,95843,CA
SS2894,Don Pedro,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,La Grange,Tuolumne,95329,CA
SS2889,Donnells-Curtis,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Long Barn,Tuolumne,95335,CA
SS3531,Donner Lake,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Truckee,Nevada,96161,CA
SS2015,Dorris,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Dorris,Siskiyou,96023,CA
SS1036,Dos Amigos,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Los Banos,Merced,93635,CA
SS1037,Dos Palos,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Dos Palos,Merced,93620,CA
SS0488,Double C,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS1668,Doublett,Operational,SDG&E,0,YES,YES,YES,0,0,220kV to 287kV,San Diego,San Diego,92130,CA
SS0767,Douglas,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,El Segundo,Los Angeles,90245,CA
SS2719,Douglas,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Roseville,Placer,95678,CA
SS2183,Douglas City,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Douglas City,Trinity,96024,CA
SS0768,Dougoil,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Paramount,Los Angeles,90723,CA
SS0140,Dow Chemical Co.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Pittsburg,Contra Costa,94565,CA
SS2859,Dowling,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92806,CA
SS0725,Downey,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Downey,Los Angeles,90241,CA
SS2968,Downey Med,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Downey,Los Angeles,90242,CA
SS2593,Downs,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Ridgecrest,Kern,93555,CA
SS0107,Drake,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Arbuckle,Colusa,95912,CA
SS2361,Drews,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Bloomington,San Bernardino,92316,CA
SS0395,Drop 1,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS0394,Drop 2,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2647,Drop 3,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2646,Drop 4,Operational,IID,0,YES,YES,0,0,0,110kV to 161kV,Winterhaven,Imperial,92283,CA
SS2650,Drop 5,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calexico,Imperial,92231,CA
SS2698,Drum 1,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Alta,Placer,95701,CA
SS2699,Drum 2,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Alta,Placer,95701,CA
SS3463,Dryden,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Lake Elsinore,Riverside,92530,CA
SS0118,Du Pont,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Oakley,Contra Costa,94561,CA
SS3557,Duane,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Clara,Santa Clara,95054,CA
SS3100,Duarte,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Duarte,Los Angeles,91010,CA
SS0792,Ductile,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,El Monte,Los Angeles,91731,CA
SS2553,Duke Energy Moss Landing,Operational,PG&E,0,YES,YES,YES,YES,0,345kV to 500kV,Moss Landing,Monterey,95039,CA
SS0012,Dumbarton,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Fremont,Alameda,94555,CA
SS2076,Dunbar,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Glen Ellen,Sonoma,95442,CA
SS3370,Dunes,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Blythe,Riverside,92225,CA
SS1669,Dunhill,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92121,CA
SS0238,Dunlap,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Miramonte,Fresno,93641,CA
SS1586,Dunn Siding,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Ludlow,San Bernardino,92338,CA
SS2284,Dunnigan,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Dunnigan,Yolo,95937,CA
SS3033,Dutchwind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS2521,Dwp,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bishop,Inyo,93514,CA
